Date,rcp2.3
3/1/2004,2.031
4/1/2004,3.272
5/1/2004,2.532
6/1/2004,2.434
7/1/2004,1.871
8/1/2004,1.683
9/1/2004,2.791
10/1/2004,2.054
11/1/2004,2.653
12/1/2004,2.447
1/1/2005,2.215
2/1/2005,1.968
3/1/2005,2.304
4/1/2005,2.285
5/1/2005,2.151
6/1/2005,1.689
7/1/2005,2.003
8/1/2005,2.181
9/1/2005,2.152
10/1/2005,2.494
11/1/2005,2.275
12/1/2005,2.527
1/1/2006,1.991
2/1/2006,2.015
3/1/2006,1.825
4/1/2006,2.699
5/1/2006,2.135
6/1/2006,2.34
7/1/2006,2.293
8/1/2006,2.316
9/1/2006,2.791
10/1/2006,1.909
11/1/2006,1.891
12/1/2006,2.914
1/1/2007,1.602
2/1/2007,2.342
3/1/2007,2.103
4/1/2007,3.024
5/1/2007,2.532
6/1/2007,1.935
7/1/2007,1.708
8/1/2007,1.527
9/1/2007,2.39
10/1/2007,2.249
11/1/2007,2.36
12/1/2007,2.778
1/1/2008,2.381
2/1/2008,2.366
3/1/2008,1.741
4/1/2008,3.147
5/1/2008,2.548
6/1/2008,1.764
7/1/2008,2.455
8/1/2008,1.22
9/1/2008,1.91
10/1/2008,2.202
11/1/2008,2.629
12/1/2008,1.813
1/1/2009,2.328
2/1/2009,2.645
3/1/2009,3.122
4/1/2009,2.053
5/1/2009,2.548
6/1/2009,2.131
7/1/2009,2.345
8/1/2009,2.227
9/1/2009,2.165
10/1/2009,1.73
11/1/2009,1.704
12/1/2009,1.774
1/1/2010,2.542
2/1/2010,2.599
3/1/2010,2.023
4/1/2010,2.903
5/1/2010,2.53
6/1/2010,2.215
7/1/2010,1.708
8/1/2010,2.102
9/1/2010,1.642
10/1/2010,2.581
11/1/2010,2.24
12/1/2010,2.108
1/1/2011,2.53
2/1/2011,2.713
3/1/2011,3.492
4/1/2011,2.425
5/1/2011,1.871
6/1/2011,2.644
7/1/2011,1.628
8/1/2011,1.689
9/1/2011,2.39
10/1/2011,2.249
11/1/2011,1.725
12/1/2011,1.949
1/1/2012,2.162
2/1/2012,2.951
3/1/2012,2.103
4/1/2012,2.163
5/1/2012,2.798
6/1/2012,2.434
7/1/2012,1.853
8/1/2012,1.388
9/1/2012,2.077
10/1/2012,2.068
11/1/2012,1.891
12/1/2012,2.274
1/1/2013,2.932
2/1/2013,2.645
3/1/2013,2.578
4/1/2013,2.285
5/1/2013,1.871
6/1/2013,2.662
7/1/2013,2.152
8/1/2013,1.461
9/1/2013,2.363
10/1/2013,2.442
11/1/2013,2.275
12/1/2013,2.574
1/1/2014,2.53
2/1/2014,2.976
3/1/2014,2.304
4/1/2014,3.026
5/1/2014,2.685
6/1/2014,2.232
7/1/2014,2.038
8/1/2014,1.921
9/1/2014,1.952
10/1/2014,1.509
11/1/2014,2.496
12/1/2014,3.533
1/1/2015,1.991
2/1/2015,1.801
3/1/2015,2.717
4/1/2015,3.147
5/1/2015,2.775
6/1/2015,2.378
7/1/2015,1.547
8/1/2015,2.15
9/1/2015,1.331
10/1/2015,2.202
11/1/2015,2.653
12/1/2015,2.807
1/1/2016,1.853
2/1/2016,2.69
3/1/2016,2.813
4/1/2016,3.026
5/1/2016,1.92
6/1/2016,2.633
7/1/2016,2.293
8/1/2016,2.04
9/1/2016,2.152
10/1/2016,2.349
11/1/2016,2.24
12/1/2016,2.479
1/1/2017,2.149
2/1/2017,2.342
3/1/2017,3.122
4/1/2017,1.991
5/1/2017,2.149
6/1/2017,2.131
7/1/2017,2.152
8/1/2017,1.461
9/1/2017,1.957
10/1/2017,1.509
11/1/2017,1.891
12/1/2017,2.527
1/1/2018,2.215
2/1/2018,1.92
3/1/2018,3.122
4/1/2018,2.957
5/1/2018,2.685
6/1/2018,2.34
7/1/2018,1.311
8/1/2018,2.316
9/1/2018,1.558
10/1/2018,1.913
11/1/2018,2.858
12/1/2018,2.449
1/1/2019,2.113
2/1/2019,2.13
3/1/2019,2.031
4/1/2019,3.147
5/1/2019,2.512
6/1/2019,2.228
7/1/2019,1.667
8/1/2019,1.651
9/1/2019,1.957
10/1/2019,1.766
11/1/2019,1.979
12/1/2019,2.3
1/1/2020,3.107
2/1/2020,2.743
3/1/2020,2.717
4/1/2020,2.596
5/1/2020,2.548
6/1/2020,2.823
7/1/2020,2.345
8/1/2020,2.679
9/1/2020,2.126
10/1/2020,1.846
11/1/2020,2.091
12/1/2020,2.274
1/1/2021,2.162
2/1/2021,2.879
3/1/2021,2.92
4/1/2021,2.492
5/1/2021,2.111
6/1/2021,1.976
7/1/2021,1.786
8/1/2021,1.529
9/1/2021,1.702
10/1/2021,2.187
11/1/2021,2.24
12/1/2021,2.274
1/1/2022,1.853
2/1/2022,1.867
3/1/2022,2.244
4/1/2022,2.103
5/1/2022,2.068
6/1/2022,2.434
7/1/2022,1.774
8/1/2022,1.6
9/1/2022,1.558
10/1/2022,2.349
11/1/2022,1.979
12/1/2022,1.891
1/1/2023,2.113
2/1/2023,2.204
3/1/2023,2.485
4/1/2023,2.163
5/1/2023,2.313
6/1/2023,1.923
7/1/2023,1.628
8/1/2023,2.101
9/1/2023,2.328
10/1/2023,2.068
11/1/2023,2.496
12/1/2023,2.776
1/1/2024,2.318
2/1/2024,2.321
3/1/2024,2.023
4/1/2024,3.272
5/1/2024,2.685
6/1/2024,2.662
7/1/2024,1.955
8/1/2024,1.617
9/1/2024,1.64
10/1/2024,1.73
11/1/2024,1.93
12/1/2024,3.533
1/1/2025,1.977
2/1/2025,2.015
3/1/2025,3.122
4/1/2025,1.93
5/1/2025,2.144
6/1/2025,1.764
7/1/2025,1.327
8/1/2025,1.22
9/1/2025,1.642
10/1/2025,2.249
11/1/2025,2.36
12/1/2025,2.914
1/1/2026,2.162
2/1/2026,2.109
3/1/2026,3.492
4/1/2026,2.425
5/1/2026,2.143
6/1/2026,2.702
7/1/2026,1.918
8/1/2026,1.813
9/1/2026,2.39
10/1/2026,1.73
11/1/2026,1.803
12/1/2026,3.207
1/1/2027,2.149
2/1/2027,2.435
3/1/2027,2.44
4/1/2027,2.492
5/1/2027,1.966
6/1/2027,2.005
7/1/2027,1.327
8/1/2027,2.369
9/1/2027,2.363
10/1/2027,1.509
11/1/2027,2.389
12/1/2027,2.479
1/1/2028,2.35
2/1/2028,1.975
3/1/2028,2.92
4/1/2028,2.492
5/1/2028,2.267
6/1/2028,2.049
7/1/2028,1.713
8/1/2028,1.234
9/1/2028,2.499
10/1/2028,2.22
11/1/2028,2.358
12/1/2028,2.274
1/1/2029,2.149
2/1/2029,2.949
3/1/2029,2.373
4/1/2029,2.956
5/1/2029,2.267
6/1/2029,1.951
7/1/2029,2.293
8/1/2029,2.04
9/1/2029,1.331
10/1/2029,2.222
11/1/2029,2.389
12/1/2029,2.061
1/1/2030,2.387
2/1/2030,1.929
3/1/2030,2.463
4/1/2030,2.596
5/1/2030,3.044
6/1/2030,2.434
7/1/2030,2.371
8/1/2030,1.594
9/1/2030,1.64
10/1/2030,2.068
11/1/2030,1.948
12/1/2030,2.778
1/1/2031,2.35
2/1/2031,2.565
3/1/2031,2.427
4/1/2031,3.272
5/1/2031,2.144
6/1/2031,2.812
7/1/2031,2.455
8/1/2031,1.575
9/1/2031,2.053
10/1/2031,1.509
11/1/2031,1.93
12/1/2031,3.533
1/1/2032,2.846
2/1/2032,2.119
3/1/2032,2.92
4/1/2032,2.505
5/1/2032,2.548
6/1/2032,3.033
7/1/2032,1.835
8/1/2032,2.101
9/1/2032,1.64
10/1/2032,2.342
11/1/2032,1.414
12/1/2032,2.914
1/1/2033,2.215
2/1/2033,2.396
3/1/2033,2.968
4/1/2033,2.903
5/1/2033,2.864
6/1/2033,2.228
7/1/2033,1.786
8/1/2033,2.029
9/1/2033,1.331
10/1/2033,1.962
11/1/2033,2.36
12/1/2033,3.207
1/1/2034,2.162
2/1/2034,2.515
3/1/2034,2.893
4/1/2034,2.492
5/1/2034,2.466
6/1/2034,2.662
7/1/2034,1.718
8/1/2034,1.461
9/1/2034,2.363
10/1/2034,2.202
11/1/2034,3.412
12/1/2034,2.469
1/1/2035,2.328
2/1/2035,2.645
3/1/2035,2.893
4/1/2035,2.425
5/1/2035,3.044
6/1/2035,2.005
7/1/2035,2.152
8/1/2035,1.527
9/1/2035,2.644
10/1/2035,2.442
11/1/2035,1.948
12/1/2035,2.447
1/1/2036,2.687
2/1/2036,2.119
3/1/2036,2.063
4/1/2036,2.425
5/1/2036,2.068
6/1/2036,1.908
7/1/2036,2.676
8/1/2036,1.6
9/1/2036,1.91
10/1/2036,2.249
11/1/2036,2.629
12/1/2036,2.274
1/1/2037,2.866
2/1/2037,1.867
3/1/2037,3.083
4/1/2037,2.732
5/1/2037,2.663
6/1/2037,1.878
7/1/2037,1.628
8/1/2037,2.04
9/1/2037,2.363
10/1/2037,2.054
11/1/2037,2.858
12/1/2037,1.546
1/1/2038,1.991
2/1/2038,1.769
3/1/2038,2.244
4/1/2038,2.649
5/1/2038,2.663
6/1/2038,2.823
7/1/2038,1.774
8/1/2038,1.645
9/1/2038,2.108
10/1/2038,1.766
11/1/2038,2.128
12/1/2038,1.813
1/1/2039,2.6
2/1/2039,2.015
3/1/2039,2.463
4/1/2039,2.956
5/1/2039,2.706
6/1/2039,2.228
7/1/2039,1.327
8/1/2039,1.645
9/1/2039,2.702
10/1/2039,2.187
11/1/2039,2.711
12/1/2039,3.533
1/1/2040,2.846
2/1/2040,2.575
3/1/2040,2.893
4/1/2040,2.694
5/1/2040,1.92
6/1/2040,2.352
7/1/2040,1.871
8/1/2040,1.22
9/1/2040,2.941
10/1/2040,1.935
11/1/2040,1.842
12/1/2040,1.774
1/1/2041,2.35
2/1/2041,2.879
3/1/2041,2.578
4/1/2041,2.505
5/1/2041,2.151
6/1/2041,2.717
7/1/2041,1.381
8/1/2041,2.181
9/1/2041,2.644
10/1/2041,2.442
11/1/2041,1.891
