Date,rcp8.5
1/1/1980,81.6132041
2/1/1980,100
3/1/1980,63.03300552
4/1/1980,63.34210935
5/1/1980,65.65261701
6/1/1980,58.74666865
7/1/1980,56.37629662
8/1/1980,60.16740766
9/1/1980,66.87549111
10/1/1980,90.23755148
11/1/1980,91.40091409
12/1/1980,97.33246172
1/1/1981,95.57740338
2/1/1981,73.71410639
3/1/1981,66.33138363
4/1/1981,65.5162693
5/1/1981,69.99624888
6/1/1981,52.65228732
7/1/1981,56.00437986
8/1/1981,52.91851628
9/1/1981,56.78753746
10/1/1981,61.58796885
11/1/1981,84.66403391
12/1/1981,83.26120477
1/1/1982,95.97429932
2/1/1982,97.05740569
3/1/1982,66.0981275
4/1/1982,61.93008775
5/1/1982,61.77192468
6/1/1982,61.72445213
7/1/1982,57.00064716
8/1/1982,62.4297619
9/1/1982,64.37670092
10/1/1982,71.97557682
11/1/1982,71.12941324
12/1/1982,83.91568956
1/1/1983,100
2/1/1983,69.68372591
3/1/1983,78.39714862
4/1/1983,87.54252815
5/1/1983,66.72236583
6/1/1983,66.06647634
7/1/1983,52.21679852
8/1/1983,53.4610266
9/1/1983,58.86953769
10/1/1983,69.36567758
11/1/1983,78.16543709
12/1/1983,82.36942472
1/1/1984,74.34903819
2/1/1984,60.35743815
3/1/1984,84.88535053
4/1/1984,58.56408561
5/1/1984,66.9632104
6/1/1984,60.94556163
7/1/1984,56.52449154
8/1/1984,62.31022977
9/1/1984,59.89213638
10/1/1984,72.84249012
11/1/1984,91.47869065
12/1/1984,82.33948327
1/1/1985,99.24577315
2/1/1985,97.59289286
3/1/1985,77.1436321
4/1/1985,77.96825426
5/1/1985,60.07044624
6/1/1985,53.03635028
7/1/1985,57.91106775
8/1/1985,55.51443436
9/1/1985,55.948577
10/1/1985,68.22591245
11/1/1985,72.23095907
12/1/1985,85.13620181
1/1/1986,63.0615237
2/1/1986,86.92149229
3/1/1986,74.5903404
4/1/1986,71.57949336
5/1/1986,62.36363803
6/1/1986,67.56165964
7/1/1986,50.81759673
8/1/1986,55.2587645
9/1/1986,62.67140589
10/1/1986,68.19007429
11/1/1986,88.73403099
12/1/1986,79.80061039
1/1/1987,100
2/1/1987,82.67907891
3/1/1987,85.47066048
4/1/1987,72.51004529
5/1/1987,70.84430227
6/1/1987,65.93858366
7/1/1987,56.30404222
8/1/1987,57.99155935
9/1/1987,60.14291805
10/1/1987,56.81807733
11/1/1987,71.9798477
12/1/1987,90.54184024
1/1/1988,68.95200303
2/1/1988,92.10858074
3/1/1988,83.13583775
4/1/1988,68.22851906
5/1/1988,70.98446011
6/1/1988,49.81754168
7/1/1988,52.86766587
8/1/1988,60.37919937
9/1/1988,59.71505441
10/1/1988,76.65823031
11/1/1988,79.5695501
12/1/1988,85.43817011
1/1/1989,97.57308201
2/1/1989,66.87463063
3/1/1989,97.03137213
4/1/1989,81.95735957
5/1/1989,54.04460129
6/1/1989,60.82309538
7/1/1989,54.88387526
8/1/1989,49.01266183
9/1/1989,60.19359122
10/1/1989,67.62173819
11/1/1989,89.39489253
12/1/1989,85.53804989
1/1/1990,63.06819916
2/1/1990,100
3/1/1990,72.39812787
4/1/1990,79.90658051
5/1/1990,55.58177344
6/1/1990,49.2378636
7/1/1990,51.28227518
8/1/1990,52.90274688
9/1/1990,55.09289982
10/1/1990,78.24618902
11/1/1990,83.58034801
12/1/1990,87.40626902
1/1/1991,92.01177416
2/1/1991,92.04190153
3/1/1991,85.16407576
4/1/1991,89.57662146
5/1/1991,79.15954034
6/1/1991,64.98211552
7/1/1991,56.39647925
8/1/1991,53.58723121
9/1/1991,66.49005166
10/1/1991,82.23991205
11/1/1991,61.78273395
12/1/1991,95.50550032
1/1/1992,78.00098448
2/1/1992,75.33662194
3/1/1992,72.0102357
4/1/1992,64.87595694
5/1/1992,68.43772698
6/1/1992,62.38465245
7/1/1992,54.90345769
8/1/1992,59.88571243
9/1/1992,64.11409237
10/1/1992,80.93450127
11/1/1992,100
12/1/1992,100
1/1/1993,82.98112286
2/1/1993,86.93400047
3/1/1993,86.50657504
4/1/1993,75.87509338
5/1/1993,59.76607654
6/1/1993,56.0029771
7/1/1993,51.06062062
8/1/1993,51.82115815
9/1/1993,60.88334092
10/1/1993,70.41527977
11/1/1993,71.07801101
12/1/1993,71.54563242
1/1/1994,65.93347941
2/1/1994,83.58953973
3/1/1994,82.57120284
4/1/1994,70.82289906
5/1/1994,57.95011541
6/1/1994,54.27044121
7/1/1994,54.51491764
8/1/1994,50.892509
9/1/1994,51.43802954
10/1/1994,62.65307146
11/1/1994,74.53807535
12/1/1994,68.77830566
1/1/1995,94.90475879
2/1/1995,92.1019104
3/1/1995,67.66300763
4/1/1995,60.87970301
5/1/1995,74.16963004
6/1/1995,55.61852574
7/1/1995,56.23524552
8/1/1995,56.37068048
9/1/1995,68.65323137
10/1/1995,63.71808598
11/1/1995,66.33797512
12/1/1995,97.10917296
1/1/1996,100
2/1/1996,87.71027867
3/1/1996,96.46289165
4/1/1996,77.04741829
5/1/1996,62.56095461
6/1/1996,65.74315773
7/1/1996,55.72144485
8/1/1996,53.37495257
9/1/1996,56.96019592
10/1/1996,70.14197791
11/1/1996,76.76491488
12/1/1996,66.95139388
1/1/1997,100
2/1/1997,76.99085928
3/1/1997,91.94606084
4/1/1997,81.35838261
5/1/1997,64.9175184
6/1/1997,58.28536132
7/1/1997,57.89200679
8/1/1997,54.90896726
9/1/1997,55.48888803
10/1/1997,76.7450726
11/1/1997,72.03197862
12/1/1997,85.41322045
1/1/1998,99.77825563
2/1/1998,97.08569368
3/1/1998,83.44299577
4/1/1998,76.66388354
5/1/1998,71.83661962
6/1/1998,57.76236667
7/1/1998,52.30790008
8/1/1998,50.06989893
9/1/1998,55.23249742
10/1/1998,63.4778384
11/1/1998,100
12/1/1998,74.05610695
1/1/1999,89.86100136
2/1/1999,77.17958394
3/1/1999,70.72990509
4/1/1999,70.57033581
5/1/1999,60.32477673
6/1/1999,53.0734761
7/1/1999,51.90777372
8/1/1999,53.27155167
