Date,rcp2.3
11/1/2002,7.564
12/1/2002,2.272
1/1/2003,0.7325
2/1/2003,4.1535
3/1/2003,11.331
4/1/2003,13.072
5/1/2003,16.533
6/1/2003,20.6105
7/1/2003,26.005
8/1/2003,24.8555
9/1/2003,17.8265
10/1/2003,11.6365
11/1/2003,5.0825
12/1/2003,-1.2045
1/1/2004,1.246
2/1/2004,2.6875
3/1/2004,8.9755
4/1/2004,9.0325
5/1/2004,13.167
6/1/2004,21.1925
7/1/2004,24.507
8/1/2004,24.374
9/1/2004,18.5135
10/1/2004,12.9835
11/1/2004,5.0205
12/1/2004,-2.029
1/1/2005,-3.2865
2/1/2005,4.0095
3/1/2005,5.6665
4/1/2005,11.659
5/1/2005,14.445
6/1/2005,20.7765
7/1/2005,25.128
8/1/2005,24.0445
9/1/2005,17.967
10/1/2005,14.044
11/1/2005,4.0975
12/1/2005,3.044
1/1/2006,-0.937
2/1/2006,2.9685
3/1/2006,5.4765
4/1/2006,9.504
5/1/2006,15.7405
6/1/2006,21.466
7/1/2006,25.3955
8/1/2006,23.913
9/1/2006,19.9835
10/1/2006,13.256
11/1/2006,8.219
12/1/2006,-0.5115
1/1/2007,-3.938
2/1/2007,-0.7405
3/1/2007,8.2705
4/1/2007,14.3125
5/1/2007,18.637
6/1/2007,25.0135
7/1/2007,27.889
8/1/2007,26.296
9/1/2007,17.489
10/1/2007,10.0375
11/1/2007,3.563
12/1/2007,3.3655
1/1/2008,-3.559
2/1/2008,2.684
3/1/2008,9.6315
4/1/2008,10.926
5/1/2008,15.24
6/1/2008,22.5365
7/1/2008,27.257
8/1/2008,26.3125
9/1/2008,17.847
10/1/2008,12.2805
11/1/2008,5.0565
12/1/2008,-1.4845
1/1/2009,-3.2025
2/1/2009,2.5065
3/1/2009,7.322
4/1/2009,14.0225
5/1/2009,17.22
6/1/2009,22.515
7/1/2009,25.0605
8/1/2009,25.929
9/1/2009,19.865
10/1/2009,12.188
11/1/2009,7.4565
12/1/2009,5.8085
1/1/2010,4.889
2/1/2010,6.6555
3/1/2010,11.4225
4/1/2010,14.4895
5/1/2010,14.4065
6/1/2010,20.091
7/1/2010,25.079
8/1/2010,24.4095
9/1/2010,22.8605
10/1/2010,12.361
11/1/2010,8.411
12/1/2010,0.729
1/1/2011,1.6945
2/1/2011,3.94
3/1/2011,6.878
4/1/2011,8.0635
5/1/2011,16.577
6/1/2011,20.7095
7/1/2011,28.1835
8/1/2011,24.446
9/1/2011,18.239
10/1/2011,13.5325
11/1/2011,3.6225
12/1/2011,-1.0575
1/1/2012,-1.2025
2/1/2012,3.819
3/1/2012,7.5455
4/1/2012,11.117
5/1/2012,14.725
6/1/2012,19.6825
7/1/2012,24.957
8/1/2012,26.3855
9/1/2012,20.3405
10/1/2012,12.276
11/1/2012,1.144
12/1/2012,-4.0235
1/1/2013,-2.884
2/1/2013,-0.3885
3/1/2013,3.79
4/1/2013,10.289
5/1/2013,13.402
6/1/2013,20.7555
7/1/2013,27.463
8/1/2013,25.4305
9/1/2013,20.3045
10/1/2013,15.8395
11/1/2013,8.7075
12/1/2013,-0.5105
1/1/2014,-1.8705
2/1/2014,4.374
3/1/2014,11.4465
4/1/2014,14.7315
5/1/2014,18.509
6/1/2014,20.8825
7/1/2014,27.3715
8/1/2014,26.0235
9/1/2014,20.5485
10/1/2014,11.0085
11/1/2014,6.3725
12/1/2014,1.278
1/1/2015,-1.757
2/1/2015,3.119
3/1/2015,8.814
4/1/2015,9.476
5/1/2015,17.3475
6/1/2015,22.677
7/1/2015,27.5645
8/1/2015,24.354
9/1/2015,21.685
10/1/2015,14.0005
11/1/2015,9.5505
12/1/2015,-0.473
1/1/2016,-6.3245
2/1/2016,4.911
3/1/2016,8.8015
4/1/2016,13.6065
5/1/2016,15.353
6/1/2016,23.2755
7/1/2016,27.4655
8/1/2016,26.4175
9/1/2016,18.032
10/1/2016,12.1265
11/1/2016,6.506
12/1/2016,4.462
1/1/2017,2.792
2/1/2017,5.0545
3/1/2017,8.287
4/1/2017,14.2335
5/1/2017,19.3125
6/1/2017,20.895
7/1/2017,27.093
8/1/2017,25.0605
9/1/2017,20.2305
10/1/2017,14.6135
11/1/2017,4.534
12/1/2017,0.829
1/1/2018,-2.2915
2/1/2018,2.4875
3/1/2018,9.652
4/1/2018,12.7565
5/1/2018,16.344
6/1/2018,20.256
7/1/2018,28.771
8/1/2018,24.433
9/1/2018,20.3605
10/1/2018,13.74
11/1/2018,4.2895
12/1/2018,1.8495
1/1/2019,1.0885
2/1/2019,-0.298
3/1/2019,3.8105
4/1/2019,9.561
5/1/2019,15.5825
6/1/2019,22.4885
7/1/2019,26.6875
8/1/2019,26.1585
9/1/2019,18.5055
10/1/2019,14.2345
11/1/2019,7.579
12/1/2019,-0.1625
1/1/2020,1.1245
2/1/2020,3.7045
3/1/2020,8.234
4/1/2020,13.317
5/1/2020,14.54
6/1/2020,21.5415
7/1/2020,26.1305
8/1/2020,24.786
9/1/2020,22.9425
10/1/2020,15.9145
11/1/2020,5.8045
12/1/2020,-1.5735
1/1/2021,3.9125
2/1/2021,5.042
3/1/2021,7.3585
4/1/2021,9.977
5/1/2021,17.961
6/1/2021,20.493
7/1/2021,26.7235
8/1/2021,25.8485
9/1/2021,21.334
10/1/2021,12.428
11/1/2021,3.656
12/1/2021,0.5165
1/1/2022,1.1605
2/1/2022,4.095
3/1/2022,8.8785
4/1/2022,13.952
5/1/2022,13.4825
6/1/2022,25.0775
7/1/2022,29.37
8/1/2022,26.655
9/1/2022,21.1755
10/1/2022,14.5415
11/1/2022,9.664
12/1/2022,0.7495
1/1/2023,0.5585
2/1/2023,3.7975
3/1/2023,7.3475
4/1/2023,9.217
5/1/2023,15.372
6/1/2023,23.462
7/1/2023,26.7385
8/1/2023,25.877
9/1/2023,21.0665
10/1/2023,14.596
11/1/2023,8.4325
12/1/2023,0.226
1/1/2024,-4.1685
2/1/2024,-2.603
3/1/2024,5.5925
4/1/2024,10.6525
5/1/2024,14.019
6/1/2024,22.0955
7/1/2024,27.1695
8/1/2024,26.429
9/1/2024,21.4415
10/1/2024,15.008
11/1/2024,4.865
12/1/2024,-0.347
1/1/2025,0.8475
2/1/2025,-3.196
3/1/2025,3.822
4/1/2025,14.6765
5/1/2025,14.1985
6/1/2025,22.4915
7/1/2025,26.341
8/1/2025,26.6475
9/1/2025,20.5555
10/1/2025,14.3375
11/1/2025,9.248
12/1/2025,-0.0515
1/1/2026,-2.9275
2/1/2026,3.2125
3/1/2026,6.368
4/1/2026,12.1685
5/1/2026,16.4175
6/1/2026,22.467
7/1/2026,27.3125
8/1/2026,27.7765
9/1/2026,19.949
10/1/2026,14.1135
11/1/2026,7.651
12/1/2026,1.748
1/1/2027,2.677
2/1/2027,5.049
