Date,rcp8.5
1/1/1980,-0.297
2/1/1980,-2.84
3/1/1980,9.1115
4/1/1980,11.856
5/1/1980,15.2245
6/1/1980,20.5825
7/1/1980,24.8895
8/1/1980,22.8555
9/1/1980,17.278
10/1/1980,8.116
11/1/1980,2.7625
12/1/1980,-2.6365
1/1/1981,-2.451
2/1/1981,3.245
3/1/1981,8.3565
4/1/1981,11.345
5/1/1981,14.2305
6/1/1981,22.372
7/1/1981,25.0005
8/1/1981,24.992
9/1/1981,19.8915
10/1/1981,13.8715
11/1/1981,3.8475
12/1/1981,-0.5105
1/1/1982,-2.507
2/1/1982,-0.591
3/1/1982,8.4085
4/1/1982,12.1985
5/1/1982,16.177
6/1/1982,19.7825
7/1/1982,24.705
8/1/1982,22.2475
9/1/1982,17.882
10/1/1982,11.4915
11/1/1982,6.352
12/1/1982,-0.618
1/1/1983,-6.0385
2/1/1983,4.044
3/1/1983,5.914
4/1/1983,7.0395
5/1/1983,14.973
6/1/1983,18.6905
7/1/1983,26.1805
8/1/1983,24.821
9/1/1983,19.3115
10/1/1983,12.0515
11/1/1983,4.9895
12/1/1983,-0.3625
1/1/1984,0.9925
2/1/1984,6.1095
3/1/1984,4.7685
4/1/1984,13.0515
5/1/1984,14.917
6/1/1984,19.9875
7/1/1984,24.8455
8/1/1984,22.279
9/1/1984,19.035
10/1/1984,11.3105
11/1/1984,2.7505
12/1/1984,-0.3575
1/1/1985,-2.959
2/1/1985,-0.6665
3/1/1985,6.1475
4/1/1985,8.7425
5/1/1985,16.616
6/1/1985,22.2525
7/1/1985,24.44
8/1/1985,24.191
9/1/1985,20.132
10/1/1985,12.3035
11/1/1985,6.129
12/1/1985,-0.816
1/1/1986,3.304
2/1/1986,0.9325
3/1/1986,6.6365
4/1/1986,10.0145
5/1/1986,16.0275
6/1/1986,18.333
7/1/1986,26.641
8/1/1986,24.268
9/1/1986,18.3095
10/1/1986,12.3115
11/1/1986,3.181
12/1/1986,0.074
1/1/1987,-3.187
2/1/1987,1.63
3/1/1987,4.67
4/1/1987,9.8215
5/1/1987,14.0445
6/1/1987,18.7215
7/1/1987,24.911
8/1/1987,23.465
9/1/1987,18.968
10/1/1987,15.12
11/1/1987,6.1795
12/1/1987,-1.6565
1/1/1988,2.045
2/1/1988,0.1295
3/1/1988,5.0675
4/1/1988,10.7335
5/1/1988,14.014
6/1/1988,23.2855
7/1/1988,25.971
8/1/1988,22.7975
9/1/1988,19.0825
10/1/1988,10.5415
11/1/1988,4.734
12/1/1988,-0.8645
1/1/1989,-2.73
2/1/1989,4.632
3/1/1989,2.8655
4/1/1989,8.006
5/1/1989,18.291
6/1/1989,20.02
7/1/1989,25.34
8/1/1989,26.2845
9/1/1989,18.9545
10/1/1989,12.439
11/1/1989,3.076
12/1/1989,-0.8805
1/1/1990,3.3025
2/1/1990,-3.8455
3/1/1990,7.0715
4/1/1990,8.3795
5/1/1990,17.8445
6/1/1990,23.4795
7/1/1990,26.4865
8/1/1990,24.997
9/1/1990,20.3815
10/1/1990,10.234
11/1/1990,4.031
12/1/1990,-1.176
1/1/1991,-1.936
2/1/1991,0.1395
3/1/1991,4.7215
4/1/1991,6.7045
5/1/1991,12.343
6/1/1991,18.9555
7/1/1991,24.8835
8/1/1991,24.7815
9/1/1991,17.3695
10/1/1991,9.4905
11/1/1991,8.415
12/1/1991,-2.3805
1/1/1992,0.3275
2/1/1992,2.937
3/1/1992,7.15
4/1/1992,11.4935
5/1/1992,14.579
6/1/1992,19.611
7/1/1992,25.334
8/1/1992,22.933
9/1/1992,17.947
10/1/1992,9.729
11/1/1992,0.61
12/1/1992,-5.9745
1/1/1993,-0.5255
2/1/1993,0.9305
3/1/1993,4.4975
4/1/1993,9.146
5/1/1993,16.696
6/1/1993,21.361
7/1/1993,26.56
8/1/1993,25.344
9/1/1993,18.772
10/1/1993,11.8235
11/1/1993,6.3625
12/1/1993,1.5905
1/1/1994,2.6745
2/1/1994,1.477
3/1/1994,5.1655
4/1/1994,10.1735
5/1/1994,17.183
6/1/1994,21.875
7/1/1994,25.4535
8/1/1994,25.6485
9/1/1994,21.4985
10/1/1994,13.6075
11/1/1994,5.674
12/1/1994,2.143
1/1/1995,-2.3555
2/1/1995,0.1305
3/1/1995,8.0635
4/1/1995,12.459
